per_model_file,target,learner,cv,experiment,n_train,n_test,R2,MAE,RMSE,MRE
data_bigcode_starcoder,Target_throughput_tokens_per_sec,ridge,split80_20,baseline_split80_ridge_iter24_seed23042,107817.0,26955.0,0.3115916828411081,199.06621942188943,512.1327419395111,231.41109494323575
data_bigcode_starcoder,Target_throughput_tokens_per_sec,ridge,split80_20,baseline_split80_ridge_iter25_seed24042,107817.0,26955.0,0.3020577722997046,203.8733372030481,517.1589707599384,232.32238023835473
data_bigcode_starcoder,Target_throughput_tokens_per_sec,ridge,split80_20,baseline_split80_ridge_iter26_seed25042,107817.0,26955.0,0.3183248875126195,202.03168733198655,520.2336628049609,230.6818179494086
data_bigcode_starcoder,Target_throughput_tokens_per_sec,ridge,split80_20,baseline_split80_ridge_iter27_seed26042,107817.0,26955.0,0.2994745650161755,199.376031933694,524.8507272011313,226.49422989484367
data_bigcode_starcoder,Target_throughput_tokens_per_sec,ridge,split80_20,baseline_split80_ridge_iter28_seed27042,107817.0,26955.0,0.3036305579272286,198.33394148839272,509.1352344480531,230.9131711513072
data_bigcode_starcoder,Target_throughput_tokens_per_sec,ridge,split80_20,baseline_split80_ridge_iter29_seed28042,107817.0,26955.0,0.3024578495811774,201.7319395783416,504.08608360499977,235.63596281582505
data_bigcode_starcoder,Target_throughput_tokens_per_sec,ridge,split80_20,baseline_split80_ridge_iter30_seed29042,107817.0,26955.0,0.3101004787327284,201.6160548803537,523.0904134311495,228.65771186952196
data_bigscience_mt0-xxl,Target_throughput_tokens_per_sec,llm_pilot,split80_20,baseline_split80_llm_pilot_iter01_seed42,8564.0,2142.0,0.3856542302058777,193.61375871707443,404.0096099167954,412.50547324554833
data_bigscience_mt0-xxl,Target_throughput_tokens_per_sec,llm_pilot,split80_20,baseline_split80_llm_pilot_iter02_seed1042,8564.0,2142.0,0.4026219697864905,208.36485959467907,498.9486694496862,407.8217894329008
data_bigscience_mt0-xxl,Target_throughput_tokens_per_sec,llm_pilot,split80_20,baseline_split80_llm_pilot_iter03_seed2042,8564.0,2142.0,0.2999274038375377,190.0262739245049,406.30660639527014,403.9996918180213
data_bigscience_mt0-xxl,Target_throughput_tokens_per_sec,llm_pilot,split80_20,baseline_split80_llm_pilot_iter04_seed3042,8564.0,2142.0,0.4038669445714343,204.12313479638857,469.0249953923813,402.4886047492833
data_bigscience_mt0-xxl,Target_throughput_tokens_per_sec,llm_pilot,split80_20,baseline_split80_llm_pilot_iter05_seed4042,8564.0,2142.0,0.3351366472679625,200.69657123305976,440.6090519293787,451.5919263441842
data_bigscience_mt0-xxl,Target_throughput_tokens_per_sec,llm_pilot,split80_20,baseline_split80_llm_pilot_iter06_seed5042,8564.0,2142.0,0.3628727655483666,185.23100065580223,386.9225837274211,413.1849242924449
data_bigscience_mt0-xxl,Target_throughput_tokens_per_sec,llm_pilot,split80_20,baseline_split80_llm_pilot_iter07_seed6042,8564.0,2142.0,0.4031957038056832,190.73496104736867,419.41171582184825,437.1053847992815
data_bigscience_mt0-xxl,Target_throughput_tokens_per_sec,llm_pilot,split80_20,baseline_split80_llm_pilot_iter08_seed7042,8564.0,2142.0,0.2822499358487512,189.2113415851522,383.00343378792786,425.9978767706299
data_bigscience_mt0-xxl,Target_throughput_tokens_per_sec,llm_pilot,split80_20,baseline_split80_llm_pilot_iter09_seed8042,8564.0,2142.0,0.2825326554073517,180.9953120600751,392.23692844950534,438.7289109132398
data_bigscience_mt0-xxl,Target_throughput_tokens_per_sec,llm_pilot,split80_20,baseline_split80_llm_pilot_iter10_seed9042,8564.0,2142.0,0.2845849433386838,181.55756547633615,374.680668946746,408.2960766221403
data_bigscience_mt0-xxl,Target_throughput_tokens_per_sec,llm_pilot,split80_20,baseline_split80_llm_pilot_iter11_seed10042,8564.0,2142.0,0.3532919333635751,188.515102044216,436.6293887384838,433.2122274582971
data_bigscience_mt0-xxl,Target_throughput_tokens_per_sec,llm_pilot,split80_20,baseline_split80_llm_pilot_iter12_seed11042,8564.0,2142.0,0.4006485294998319,187.66663642172225,415.8482502325895,391.5922200028818
data_bigscience_mt0-xxl,Target_throughput_tokens_per_sec,llm_pilot,split80_20,baseline_split80_llm_pilot_iter13_seed12042,8564.0,2142.0,0.3538398351448538,187.7146923258508,421.5273361922913,426.1390022006007
data_bigscience_mt0-xxl,Target_throughput_tokens_per_sec,llm_pilot,split80_20,baseline_split80_llm_pilot_iter14_seed13042,8564.0,2142.0,0.3750910769279793,190.5576227204315,434.3794296165582,418.4592622978023
data_bigscience_mt0-xxl,Target_throughput_tokens_per_sec,llm_pilot,split80_20,baseline_split80_llm_pilot_iter15_seed14042,8564.0,2142.0,0.3513274001119665,185.74673556754684,398.38794300698186,434.70565720990874
data_bigscience_mt0-xxl,Target_throughput_tokens_per_sec,llm_pilot,split80_20,baseline_split80_llm_pilot_iter16_seed15042,8564.0,2142.0,0.4436588088461485,193.79063294036771,442.10761358583784,415.1304068996178
data_bigscience_mt0-xxl,Target_throughput_tokens_per_sec,llm_pilot,split80_20,baseline_split80_llm_pilot_iter17_seed16042,8564.0,2142.0,0.3211230179774039,190.24898126526188,394.12831736501175,409.3114186047269
data_bigscience_mt0-xxl,Target_throughput_tokens_per_sec,llm_pilot,split80_20,baseline_split80_llm_pilot_iter18_seed17042,8564.0,2142.0,0.3535429292209129,180.4839688132769,362.89412819011267,437.8028644585379
data_bigscience_mt0-xxl,Target_throughput_tokens_per_sec,llm_pilot,split80_20,baseline_split80_llm_pilot_iter19_seed18042,8564.0,2142.0,0.3962352755483888,202.54411662839763,467.08931225825773,457.42417069797307
data_bigscience_mt0-xxl,Target_throughput_tokens_per_sec,llm_pilot,split80_20,baseline_split80_llm_pilot_iter20_seed19042,8564.0,2142.0,0.4052318308421556,186.66695919918223,417.9572205632837,441.5945624066765
data_bigscience_mt0-xxl,Target_throughput_tokens_per_sec,llm_pilot,split80_20,baseline_split80_llm_pilot_iter21_seed20042,8564.0,2142.0,0.4135080621261577,196.67164727731225,448.56478069745026,431.09095389930286
data_bigscience_mt0-xxl,Target_throughput_tokens_per_sec,llm_pilot,split80_20,baseline_split80_llm_pilot_iter22_seed21042,8564.0,2142.0,0.3565936574033526,184.19162592514928,399.8726512333533,458.60780171642466
data_bigscience_mt0-xxl,Target_throughput_tokens_per_sec,llm_pilot,split80_20,baseline_split80_llm_pilot_iter23_seed22042,8564.0,2142.0,0.3079656360112945,196.78452599097284,424.76472777889506,424.5711862394718
data_bigscience_mt0-xxl,Target_throughput_tokens_per_sec,llm_pilot,split80_20,baseline_split80_llm_pilot_iter24_seed23042,8564.0,2142.0,0.3428488764539892,186.74947025631545,387.5750624815132,402.10930741140663
data_bigscience_mt0-xxl,Target_throughput_tokens_per_sec,llm_pilot,split80_20,baseline_split80_llm_pilot_iter25_seed24042,8564.0,2142.0,0.3632387404639515,193.9314244271593,425.1726884990427,440.0579604689395
data_bigscience_mt0-xxl,Target_throughput_tokens_per_sec,llm_pilot,split80_20,baseline_split80_llm_pilot_iter26_seed25042,8564.0,2142.0,0.3872308561193366,202.5317051102725,473.8608203183217,388.38579293371447
data_bigscience_mt0-xxl,Target_throughput_tokens_per_sec,llm_pilot,split80_20,baseline_split80_llm_pilot_iter27_seed26042,8564.0,2142.0,0.4242114736933035,188.37622200279168,419.1080130090123,429.0232403750357
data_bigscience_mt0-xxl,Target_throughput_tokens_per_sec,llm_pilot,split80_20,baseline_split80_llm_pilot_iter28_seed27042,8564.0,2142.0,0.3652200200903274,185.09470789060373,397.4897476619454,432.3325267858283
data_bigscience_mt0-xxl,Target_throughput_tokens_per_sec,llm_pilot,split80_20,baseline_split80_llm_pilot_iter29_seed28042,8564.0,2142.0,0.2879992493717757,202.2137684590812,438.3227895732573,415.7008267719641
data_bigscience_mt0-xxl,Target_throughput_tokens_per_sec,llm_pilot,split80_20,baseline_split80_llm_pilot_iter30_seed29042,8564.0,2142.0,0.3128875435425075,192.5172989479752,428.1942247854554,431.20861487955347
data_bigscience_mt0-xxl,Target_throughput_tokens_per_sec,lr,split80_20,baseline_split80_lr_iter01_seed42,8564.0,2142.0,0.1652483044300665,223.370440853388,470.9381943941135,439.20250885304694
data_bigscience_mt0-xxl,Target_throughput_tokens_per_sec,lr,split80_20,baseline_split80_lr_iter02_seed1042,8564.0,2142.0,0.217023605516672,232.2674754214775,571.2228609590825,428.20506080498177
data_bigscience_mt0-xxl,Target_throughput_tokens_per_sec,lr,split80_20,baseline_split80_lr_iter03_seed2042,8564.0,2142.0,0.1649668639000008,214.49612982897452,443.7457430111656,426.0503630704103
data_bigscience_mt0-xxl,Target_throughput_tokens_per_sec,lr,split80_20,baseline_split80_lr_iter04_seed3042,8564.0,2142.0,0.2132245413077163,230.09873335007717,538.8275442581039,444.8560275383137
data_bigscience_mt0-xxl,Target_throughput_tokens_per_sec,lr,split80_20,baseline_split80_lr_iter05_seed4042,8564.0,2142.0,0.1945111648889752,222.80461247870625,484.97235150016456,448.1098124847812
data_bigscience_mt0-xxl,Target_throughput_tokens_per_sec,lr,split80_20,baseline_split80_lr_iter06_seed5042,8564.0,2142.0,0.2248692155318039,206.79455560482683,426.7745243460879,434.9068743239662
data_bigscience_mt0-xxl,Target_throughput_tokens_per_sec,lr,split80_20,baseline_split80_lr_iter07_seed6042,8564.0,2142.0,0.207643644748024,218.82272183960472,483.2644629125814,438.7821702475564
data_bigscience_mt0-xxl,Target_throughput_tokens_per_sec,lr,split80_20,baseline_split80_lr_iter08_seed7042,8564.0,2142.0,0.1752057867057735,209.20228982276325,410.57154815655826,425.1304025381873
data_bigscience_mt0-xxl,Target_throughput_tokens_per_sec,lr,split80_20,baseline_split80_lr_iter09_seed8042,8564.0,2142.0,0.142870715685745,204.75903600300475,428.71687311888945,434.4661192625577
data_bigscience_mt0-xxl,Target_throughput_tokens_per_sec,lr,split80_20,baseline_split80_lr_iter10_seed9042,8564.0,2142.0,0.1519223237542715,207.7209661330051,407.9435441482278,438.7804885018241
data_bigscience_mt0-xxl,Target_throughput_tokens_per_sec,lr,split80_20,baseline_split80_lr_iter11_seed10042,8564.0,2142.0,0.1983180196068965,208.5921241438605,486.13835363624696,420.4955654211037
data_bigscience_mt0-xxl,Target_throughput_tokens_per_sec,lr,split80_20,baseline_split80_lr_iter12_seed11042,8564.0,2142.0,0.2103995087549963,213.68389759234637,477.3069913821426,427.26118242216745
data_bigscience_mt0-xxl,Target_throughput_tokens_per_sec,lr,split80_20,baseline_split80_lr_iter13_seed12042,8564.0,2142.0,0.1963106894480357,208.76743466729684,470.11028173645326,420.28751080716216
data_bigscience_mt0-xxl,Target_throughput_tokens_per_sec,lr,split80_20,baseline_split80_lr_iter14_seed13042,8564.0,2142.0,0.1916230202352024,213.90347254084332,494.0465336108944,438.39801587184473
data_bigscience_mt0-xxl,Target_throughput_tokens_per_sec,lr,split80_20,baseline_split80_lr_iter15_seed14042,8564.0,2142.0,0.1884392796964474,204.97930870824027,445.6089642927984,427.67779895889174
data_bigscience_mt0-xxl,Target_throughput_tokens_per_sec,lr,split80_20,baseline_split80_lr_iter16_seed15042,8564.0,2142.0,0.2278900328468617,226.1457470472208,520.8311675793996,438.4247266484856
data_bigscience_mt0-xxl,Target_throughput_tokens_per_sec,lr,split80_20,baseline_split80_lr_iter17_seed16042,8564.0,2142.0,0.1678756992921493,213.15827078289368,436.3512253047835,434.1715898789357
data_bigscience_mt0-xxl,Target_throughput_tokens_per_sec,lr,split80_20,baseline_split80_lr_iter18_seed17042,8564.0,2142.0,0.17601586869458,205.4279755382244,409.7033547778252,450.4447854259235
data_bigscience_mt0-xxl,Target_throughput_tokens_per_sec,lr,split80_20,baseline_split80_lr_iter19_seed18042,8564.0,2142.0,0.2091167262197141,226.60143275633425,534.5917567824375,461.6088231890741
data_bigscience_mt0-xxl,Target_throughput_tokens_per_sec,lr,split80_20,baseline_split80_lr_iter20_seed19042,8564.0,2142.0,0.188781122441915,215.7608164681722,488.12044407053423,448.1025902412789
data_bigscience_mt0-xxl,Target_throughput_tokens_per_sec,lr,split80_20,baseline_split80_lr_iter21_seed20042,8564.0,2142.0,0.2094147396049206,220.44945853553753,520.7970373778611,437.99485856534466
data_bigscience_mt0-xxl,Target_throughput_tokens_per_sec,lr,split80_20,baseline_split80_lr_iter22_seed21042,8564.0,2142.0,0.203546637515153,206.9549910643239,444.8967244926315,449.1979587555183
data_bigscience_mt0-xxl,Target_throughput_tokens_per_sec,lr,split80_20,baseline_split80_lr_iter23_seed22042,8564.0,2142.0,0.1702258610575174,218.53742825847337,465.11951695993577,447.3215857723915
data_bigscience_mt0-xxl,Target_throughput_tokens_per_sec,lr,split80_20,baseline_split80_lr_iter24_seed23042,8564.0,2142.0,0.1913237670258845,211.587734223797,429.9426589795902,427.52536697048305
data_bigscience_mt0-xxl,Target_throughput_tokens_per_sec,lr,split80_20,baseline_split80_lr_iter25_seed24042,8564.0,2142.0,0.2096504942695484,213.67707270355757,473.6817316646813,420.6430989276751
data_bigscience_mt0-xxl,Target_throughput_tokens_per_sec,lr,split80_20,baseline_split80_lr_iter26_seed25042,8564.0,2142.0,0.2031677619435024,226.02275347379572,540.3632511637372,431.90667949077704
data_bigscience_mt0-xxl,Target_throughput_tokens_per_sec,lr,split80_20,baseline_split80_lr_iter27_seed26042,8564.0,2142.0,0.2111324778185512,220.0557460135458,490.5649317642426,429.8560247561298
data_bigscience_mt0-xxl,Target_throughput_tokens_per_sec,lr,split80_20,baseline_split80_lr_iter28_seed27042,8564.0,2142.0,0.1613291168169365,213.05040349474928,456.8883703424436,436.02873532177586
data_bigscience_mt0-xxl,Target_throughput_tokens_per_sec,lr,split80_20,baseline_split80_lr_iter29_seed28042,8564.0,2142.0,0.1586521963987924,222.92660946217447,476.4766342277349,439.50876834245867
data_bigscience_mt0-xxl,Target_throughput_tokens_per_sec,lr,split80_20,baseline_split80_lr_iter30_seed29042,8564.0,2142.0,0.2306769823064545,211.0900585295173,453.0866414102099,452.5209603031379
data_bigscience_mt0-xxl,Target_throughput_tokens_per_sec,nn,split80_20,baseline_split80_nn_iter01_seed42,8564.0,2142.0,0.2028119244964692,225.2650754101641,460.22017828503465,617.231519993824
data_bigscience_mt0-xxl,Target_throughput_tokens_per_sec,nn,split80_20,baseline_split80_nn_iter02_seed1042,8564.0,2142.0,0.3945382095430049,214.98374495544851,502.31322904616377,472.8580683994322
data_bigscience_mt0-xxl,Target_throughput_tokens_per_sec,nn,split80_20,baseline_split80_nn_iter03_seed2042,8564.0,2142.0,0.3110682238355364,193.7498505240316,403.0606985128933,410.3628261708247
data_bigscience_mt0-xxl,Target_throughput_tokens_per_sec,nn,split80_20,baseline_split80_nn_iter04_seed3042,8564.0,2142.0,0.3884520156040479,209.6873644266477,475.0503642274537,461.9199221456043
data_bigscience_mt0-xxl,Target_throughput_tokens_per_sec,nn,split80_20,baseline_split80_nn_iter05_seed4042,8564.0,2142.0,0.2085591310725139,226.22851535010167,480.72471861680407,626.3623351650651
data_bigscience_mt0-xxl,Target_throughput_tokens_per_sec,nn,split80_20,baseline_split80_nn_iter06_seed5042,8564.0,2142.0,0.3726947543612379,186.0054046604997,383.9285900025832,428.2348258160795
data_bigscience_mt0-xxl,Target_throughput_tokens_per_sec,nn,split80_20,baseline_split80_nn_iter07_seed6042,8564.0,2142.0,0.3654773366245879,196.71816776961927,432.46220337218847,508.7075963138433
data_bigscience_mt0-xxl,Target_throughput_tokens_per_sec,nn,split80_20,baseline_split80_nn_iter08_seed7042,8564.0,2142.0,0.2740288027516108,191.0881320942987,385.1906555248198,469.3734807742354
data_bigscience_mt0-xxl,Target_throughput_tokens_per_sec,nn,split80_20,baseline_split80_nn_iter09_seed8042,8564.0,2142.0,0.258523504553261,187.15928038754197,398.7457839236737,518.2261138416362
data_bigscience_mt0-xxl,Target_throughput_tokens_per_sec,nn,split80_20,baseline_split80_nn_iter10_seed9042,8564.0,2142.0,0.3042836458658285,183.9730553595805,369.486312804683,391.9176712347788
data_bigscience_mt0-xxl,Target_throughput_tokens_per_sec,nn,split80_20,baseline_split80_nn_iter11_seed10042,8564.0,2142.0,0.3675545956599728,190.3212295493622,431.7877782288532,497.9955989852793
data_bigscience_mt0-xxl,Target_throughput_tokens_per_sec,nn,split80_20,baseline_split80_nn_iter12_seed11042,8564.0,2142.0,0.380852093799952,189.39426259014013,422.6601425097227,435.55194374622744
data_bigscience_mt0-xxl,Target_throughput_tokens_per_sec,nn,split80_20,baseline_split80_nn_iter13_seed12042,8564.0,2142.0,0.3461601705815814,190.420745137812,424.0248800668601,414.6568432112838
data_bigscience_mt0-xxl,Target_throughput_tokens_per_sec,nn,split80_20,baseline_split80_nn_iter14_seed13042,8564.0,2142.0,0.3295586064951894,195.120827861851,449.9262146176514,487.13604190194593
data_bigscience_mt0-xxl,Target_throughput_tokens_per_sec,nn,split80_20,baseline_split80_nn_iter15_seed14042,8564.0,2142.0,0.3394792432831707,187.3603184059803,402.00980381297376,483.2323421666728
data_bigscience_mt0-xxl,Target_throughput_tokens_per_sec,nn,split80_20,baseline_split80_nn_iter16_seed15042,8564.0,2142.0,0.3351507713448471,208.59353072166044,483.3024209558788,449.8182987925484
