Workload_smpnum,Workload_reqnum,Workload_num_users,Workload_requests,records,NonAI_n_gpus,Workload_n_input_tokens,Workload_n_output_tokens,AI_model_is_flash_attention,AI_model_n_parameters,AI_model_is_encoder_decoder,AI_model_n_positions,AI_model_n_heads,AI_model_n_layers,AI_model_relative_attention_max_distance,AI_model_relative_attention_n_buckets,AI_model_vocabulary_size,NonAI_gpu_n_tensor_cores,NonAI_gpu_n_rt_cores,NonAI_gpu_n_cuda_cores,NonAI_gpu_n_sms,NonAI_gpu_n_rops,NonAI_gpu_n_tmus,NonAI_gpu_tflops_cuda_mixed,NonAI_gpu_tflops_cuda_fp32,NonAI_gpu_tflops_cuda_fp64,NonAI_gpu_tflops_tc_bf16,NonAI_gpu_tflops_tc_fp16,NonAI_gpu_tflops_tc_fp32,NonAI_gpu_tflops_tc_tf32,NonAI_gpu_tflops_tc_fp64,NonAI_gpu_memory_capacity_gb,NonAI_gpu_memory_bandwidth,NonAI_gpu_system_interface_gen,NonAI_gpu_compute_capability,NonAI_gpu_is_sxm,NonAI_gpu_is_nvlink,NonAI_gpu_n_gpus,NonAI_gpu_memory_capacity_gb_total,Workload_sequence_length,AI_model_torch_dtype_num,Target_latency_ms
701,13,64,1,1.0,1,58.0,43.0,1,15.5,0,8192.0,48,40,0.0,0.0,49152,528,0,16896,132,24,528,-1.0,67.0,34.0,1979.0,1979.0,989.0,-1.0,67.0,80,3350,5,9.0,1,1,1,80,101.0,2,2742.0
70,26,16,1,1.0,4,39.0,1.0,0,3.0,1,512.0,32,24,128.0,32.0,32128,320,40,2560,40,64,160,65.0,8.1,0.25,-1.0,-1.0,-1.0,-1.0,-1.0,16,300,3,7.5,0,0,4,64,40.0,2,363.0
170,131,32,1,1.0,1,335.0,15.0,1,7.0,0,2048.0,32,32,0.0,0.0,32000,528,0,16896,132,24,528,-1.0,67.0,34.0,1979.0,1979.0,989.0,-1.0,67.0,80,3350,5,9.0,1,1,1,80,350.0,1,781.0
418,25,64,1,1.0,1,286.0,3.0,1,15.5,0,8192.0,48,40,0.0,0.0,49152,432,0,6912,108,160,432,-1.0,19.5,9.7,312.0,312.0,-1.0,156.0,19.5,40,1555,4,8.0,0,0,1,40,289.0,2,931.0
617,46,4,1,1.0,1,87.0,20.0,0,13.0,1,2048.0,64,24,128.0,32.0,250112,432,0,6912,108,160,432,-1.0,19.5,9.7,312.0,312.0,-1.0,156.0,19.5,40,1555,4,8.0,0,0,1,40,107.0,2,607.0
508,71,32,1,1.0,2,86.0,20.0,1,13.0,0,2048.0,40,40,0.0,0.0,32000,432,0,6912,108,160,432,-1.0,19.5,9.7,312.0,312.0,-1.0,156.0,19.5,40,1555,4,8.0,0,0,2,80,106.0,1,1544.0
451,113,16,1,1.0,4,286.0,1.0,1,20.6,0,2048.0,64,44,0.0,0.0,50432,432,0,6912,108,160,432,-1.0,19.5,9.7,312.0,312.0,-1.0,156.0,19.5,40,1555,4,8.0,0,0,4,160,287.0,1,145.0
3,8,128,1,1.0,2,89.0,20.0,1,7.0,0,2048.0,32,32,0.0,0.0,32000,528,0,16896,132,24,528,-1.0,67.0,34.0,1979.0,1979.0,989.0,-1.0,67.0,80,3350,5,9.0,1,1,2,160,109.0,1,2143.0
312,10,32,1,1.0,1,23.0,1.0,1,7.0,0,2048.0,32,32,0.0,0.0,32000,432,0,6912,108,160,432,-1.0,19.5,9.7,312.0,312.0,-1.0,156.0,19.5,40,1555,4,8.0,0,0,1,40,24.0,1,433.0
579,50,64,1,1.0,2,19.0,1.0,1,13.0,0,2048.0,40,40,0.0,0.0,32000,432,0,6912,108,160,432,-1.0,19.5,9.7,312.0,312.0,-1.0,156.0,19.5,40,1555,4,8.0,0,0,2,80,20.0,1,693.0
771,52,64,1,1.0,4,47.0,20.0,0,3.0,1,512.0,32,24,128.0,32.0,32128,528,0,16896,132,24,528,-1.0,67.0,34.0,1979.0,1979.0,989.0,-1.0,67.0,80,3350,5,9.0,1,1,4,320,67.0,2,1332.0
663,5,64,1,1.0,4,79.0,20.0,0,11.0,1,2048.0,64,24,128.0,32.0,32128,432,0,6912,108,160,432,-1.0,19.5,9.7,312.0,312.0,-1.0,156.0,19.5,40,1555,4,8.0,0,0,4,160,99.0,2,6726.0
825,57,64,1,1.0,1,96.0,20.0,0,3.0,1,512.0,32,24,128.0,32.0,32128,528,0,16896,132,24,528,-1.0,67.0,34.0,1979.0,1979.0,989.0,-1.0,67.0,80,3350,5,9.0,1,1,1,80,116.0,2,2198.0
827,35,128,1,1.0,2,96.0,20.0,0,3.0,1,512.0,32,24,128.0,32.0,32128,528,0,16896,132,24,528,-1.0,67.0,34.0,1979.0,1979.0,989.0,-1.0,67.0,80,3350,5,9.0,1,1,2,160,116.0,2,3568.0
573,52,32,1,1.0,4,874.0,2.0,0,3.0,1,512.0,32,24,128.0,32.0,32128,528,0,16896,132,24,528,-1.0,67.0,34.0,1979.0,1979.0,989.0,-1.0,67.0,80,3350,5,9.0,1,1,4,320,876.0,2,271.0
699,47,128,1,1.0,4,39.0,1.0,1,7.0,0,2048.0,32,32,0.0,0.0,32000,528,0,16896,132,24,528,-1.0,67.0,34.0,1979.0,1979.0,989.0,-1.0,67.0,80,3350,5,9.0,1,1,4,320,40.0,1,224.0
882,29,2,1,1.0,2,345.0,11.0,0,3.0,1,512.0,32,24,128.0,32.0,32128,320,40,2560,40,64,160,65.0,8.1,0.25,-1.0,-1.0,-1.0,-1.0,-1.0,16,300,3,7.5,0,0,2,32,356.0,2,448.0
216,92,32,1,1.0,4,91.0,20.0,1,13.0,0,2048.0,40,40,0.0,0.0,32000,528,0,16896,132,24,528,-1.0,67.0,34.0,1979.0,1979.0,989.0,-1.0,67.0,80,3350,5,9.0,1,1,4,320,111.0,1,760.0
49,24,4,1,1.0,4,109.0,3.0,0,11.0,1,2048.0,64,24,128.0,32.0,32128,320,40,2560,40,64,160,65.0,8.1,0.25,-1.0,-1.0,-1.0,-1.0,-1.0,16,300,3,7.5,0,0,4,64,112.0,2,267.0
294,89,64,1,1.0,4,9.0,2.0,1,20.6,0,2048.0,64,44,0.0,0.0,50432,528,0,16896,132,24,528,-1.0,67.0,34.0,1979.0,1979.0,989.0,-1.0,67.0,80,3350,5,9.0,1,1,4,320,11.0,1,292.0
331,17,64,1,1.0,2,26.0,1.0,1,15.5,0,8192.0,48,40,0.0,0.0,49152,528,0,16896,132,24,528,-1.0,67.0,34.0,1979.0,1979.0,989.0,-1.0,67.0,80,3350,5,9.0,1,1,2,160,27.0,2,252.0
926,111,32,1,1.0,1,563.0,30.0,1,15.5,0,8192.0,48,40,0.0,0.0,49152,528,0,16896,132,24,528,-1.0,67.0,34.0,1979.0,1979.0,989.0,-1.0,67.0,80,3350,5,9.0,1,1,1,80,593.0,2,1445.0
616,140,2,1,1.0,1,244.0,381.0,0,6.7,0,2048.0,32,32,0.0,0.0,50432,528,0,16896,132,24,528,-1.0,67.0,34.0,1979.0,1979.0,989.0,-1.0,67.0,80,3350,5,9.0,1,1,1,80,625.0,0,5102.0
728,180,16,1,1.0,1,20.0,1.0,1,15.5,0,8192.0,48,40,0.0,0.0,49152,528,0,16896,132,24,528,-1.0,67.0,34.0,1979.0,1979.0,989.0,-1.0,67.0,80,3350,5,9.0,1,1,1,80,21.0,2,91.0
290,72,32,1,1.0,2,14.0,1.0,1,7.0,0,2048.0,32,32,0.0,0.0,32000,528,0,16896,132,24,528,-1.0,67.0,34.0,1979.0,1979.0,989.0,-1.0,67.0,80,3350,5,9.0,1,1,2,160,15.0,1,245.0
625,32,128,1,1.0,4,364.0,2.0,1,7.0,0,2048.0,32,32,0.0,0.0,32000,528,0,16896,132,24,528,-1.0,67.0,34.0,1979.0,1979.0,989.0,-1.0,67.0,80,3350,5,9.0,1,1,4,320,366.0,1,698.0
13,84,4,1,1.0,2,90.0,20.0,1,7.0,0,2048.0,32,32,0.0,0.0,32000,432,0,6912,108,160,432,-1.0,19.5,9.7,312.0,312.0,-1.0,156.0,19.5,40,1555,4,8.0,0,0,2,80,110.0,1,509.0
22,34,16,1,1.0,2,16.0,1.0,1,20.6,0,2048.0,64,44,0.0,0.0,50432,432,0,6912,108,160,432,-1.0,19.5,9.7,312.0,312.0,-1.0,156.0,19.5,40,1555,4,8.0,0,0,2,80,17.0,1,212.0
224,51,32,1,1.0,4,85.0,20.0,1,13.0,0,2048.0,40,40,0.0,0.0,32000,528,0,16896,132,24,528,-1.0,67.0,34.0,1979.0,1979.0,989.0,-1.0,67.0,80,3350,5,9.0,1,1,4,320,105.0,1,770.0
399,134,64,1,1.0,4,87.0,20.0,1,7.0,0,2048.0,32,32,0.0,0.0,32000,528,0,16896,132,24,528,-1.0,67.0,34.0,1979.0,1979.0,989.0,-1.0,67.0,80,3350,5,9.0,1,1,4,320,107.0,1,903.0
605,84,2,1,1.0,4,8.0,1.0,1,7.0,0,2048.0,32,32,0.0,0.0,32000,432,0,6912,108,160,432,-1.0,19.5,9.7,312.0,312.0,-1.0,156.0,19.5,40,1555,4,8.0,0,0,4,160,9.0,1,45.0
109,45,16,1,1.0,2,90.0,20.0,1,13.0,0,2048.0,40,40,0.0,0.0,32000,528,0,16896,132,24,528,-1.0,67.0,34.0,1979.0,1979.0,989.0,-1.0,67.0,80,3350,5,9.0,1,1,2,160,110.0,1,690.0
858,28,128,1,1.0,1,182.0,12.0,1,13.0,0,2048.0,40,40,0.0,0.0,32000,528,0,16896,132,24,528,-1.0,67.0,34.0,1979.0,1979.0,989.0,-1.0,67.0,80,3350,5,9.0,1,1,1,80,194.0,1,3029.0
693,8,128,1,1.0,1,67.0,2.0,0,16.0,0,2048.0,24,34,0.0,0.0,51200,528,0,16896,132,24,528,-1.0,67.0,34.0,1979.0,1979.0,989.0,-1.0,67.0,80,3350,5,9.0,1,1,1,80,69.0,2,16953.0
835,201,4,1,1.0,2,87.0,20.0,1,13.0,0,2048.0,40,40,0.0,0.0,32000,432,0,6912,108,160,432,-1.0,19.5,9.7,312.0,312.0,-1.0,156.0,19.5,40,1555,4,8.0,0,0,2,80,107.0,1,588.0
251,146,4,1,1.0,1,31.0,1.0,1,15.5,0,8192.0,48,40,0.0,0.0,49152,528,0,16896,132,24,528,-1.0,67.0,34.0,1979.0,1979.0,989.0,-1.0,67.0,80,3350,5,9.0,1,1,1,80,32.0,2,102.0
802,25,16,1,1.0,1,9.0,1.0,0,3.0,1,512.0,32,24,128.0,32.0,32128,288,72,9216,72,96,288,-1.0,31.2,0.97,125.0,125.0,62.5,-1.0,-1.0,24,600,4,8.6,0,0,1,24,10.0,2,208.0
218,7,16,1,1.0,2,109.0,7.0,1,7.0,0,2048.0,32,32,0.0,0.0,32000,528,0,16896,132,24,528,-1.0,67.0,34.0,1979.0,1979.0,989.0,-1.0,67.0,80,3350,5,9.0,1,1,2,160,116.0,1,149.0
47,39,8,1,1.0,4,90.0,20.0,0,20.0,1,512.0,16,32,128.0,32.0,32128,432,0,6912,108,160,432,-1.0,19.5,9.7,312.0,312.0,-1.0,156.0,19.5,40,1555,4,8.0,0,0,4,160,110.0,0,1439.0
709,71,64,1,1.0,4,457.0,381.0,1,15.5,0,8192.0,48,40,0.0,0.0,49152,528,0,16896,132,24,528,-1.0,67.0,34.0,1979.0,1979.0,989.0,-1.0,67.0,80,3350,5,9.0,1,1,4,320,838.0,2,17129.0
667,31,16,1,1.0,2,364.0,17.0,0,3.0,1,512.0,32,24,128.0,32.0,32128,432,0,6912,108,160,432,-1.0,19.5,9.7,312.0,312.0,-1.0,156.0,19.5,40,1555,4,8.0,0,0,2,80,381.0,2,891.0
135,100,2,1,1.0,1,52.0,2.0,0,6.7,0,2048.0,32,32,0.0,0.0,50432,528,0,16896,132,24,528,-1.0,67.0,34.0,1979.0,1979.0,989.0,-1.0,67.0,80,3350,5,9.0,1,1,1,80,54.0,0,30.0
186,24,16,1,1.0,2,123.0,22.0,0,3.0,1,512.0,32,24,128.0,32.0,32128,640,0,5120,80,128,320,120.0,14.0,7.0,-1.0,112.0,-1.0,-1.0,-1.0,16,900,3,7.0,0,0,2,32,145.0,2,2135.0
752,130,32,1,1.0,4,39.0,3.0,1,20.6,0,2048.0,64,44,0.0,0.0,50432,528,0,16896,132,24,528,-1.0,67.0,34.0,1979.0,1979.0,989.0,-1.0,67.0,80,3350,5,9.0,1,1,4,320,42.0,1,278.0
442,7,16,1,1.0,1,39.0,22.0,0,11.0,1,2048.0,64,24,128.0,32.0,32128,432,0,6912,108,160,432,-1.0,19.5,9.7,312.0,312.0,-1.0,156.0,19.5,40,1555,4,8.0,0,0,1,40,61.0,2,2072.0
811,26,32,1,1.0,4,457.0,72.0,1,7.0,0,2048.0,32,32,0.0,0.0,32000,528,0,16896,132,24,528,-1.0,67.0,34.0,1979.0,1979.0,989.0,-1.0,67.0,80,3350,5,9.0,1,1,4,320,529.0,1,1927.0
327,8,64,1,1.0,4,563.0,10.0,1,13.0,0,2048.0,40,40,0.0,0.0,32000,432,0,6912,108,160,432,-1.0,19.5,9.7,312.0,312.0,-1.0,156.0,19.5,40,1555,4,8.0,0,0,4,160,573.0,1,1291.0
422,260,16,1,1.0,2,26.0,1.0,1,7.0,0,2048.0,32,32,0.0,0.0,32000,528,0,16896,132,24,528,-1.0,67.0,34.0,1979.0,1979.0,989.0,-1.0,67.0,80,3350,5,9.0,1,1,2,160,27.0,1,43.0
141,409,2,1,1.0,2,89.0,20.0,1,15.5,0,8192.0,48,40,0.0,0.0,49152,528,0,16896,132,24,528,-1.0,67.0,34.0,1979.0,1979.0,989.0,-1.0,67.0,80,3350,5,9.0,1,1,2,160,109.0,2,345.0
526,41,32,1,1.0,1,89.0,20.0,1,13.0,0,2048.0,40,40,0.0,0.0,32000,528,0,16896,132,24,528,-1.0,67.0,34.0,1979.0,1979.0,989.0,-1.0,67.0,80,3350,5,9.0,1,1,1,80,109.0,1,1486.0
87,14,32,1,1.0,2,335.0,19.0,1,15.5,0,8192.0,48,40,0.0,0.0,49152,288,72,9216,72,96,288,-1.0,31.2,0.97,125.0,125.0,62.5,-1.0,-1.0,24,600,4,8.6,0,0,2,48,354.0,2,2642.0
377,125,2,1,1.0,1,13.0,1.0,0,20.0,1,512.0,16,32,128.0,32.0,32128,528,0,16896,132,24,528,-1.0,67.0,34.0,1979.0,1979.0,989.0,-1.0,67.0,80,3350,5,9.0,1,1,1,80,14.0,0,80.0
530,15,16,1,1.0,1,26.0,1.0,0,3.0,1,512.0,32,24,128.0,32.0,32128,432,0,6912,108,160,432,-1.0,19.5,9.7,312.0,312.0,-1.0,156.0,19.5,40,1555,4,8.0,0,0,1,40,27.0,2,296.0
191,22,128,1,1.0,2,85.0,20.0,0,3.0,1,512.0,32,24,128.0,32.0,32128,432,0,6912,108,160,432,-1.0,19.5,9.7,312.0,312.0,-1.0,156.0,19.5,40,1555,4,8.0,0,0,2,80,105.0,2,6397.0
59,25,32,1,1.0,1,91.0,20.0,1,7.0,0,2048.0,32,32,0.0,0.0,32000,528,0,16896,132,24,528,-1.0,67.0,34.0,1979.0,1979.0,989.0,-1.0,67.0,80,3350,5,9.0,1,1,1,80,111.0,1,831.0
0,197,16,1,1.0,4,244.0,50.0,1,15.5,0,8192.0,48,40,0.0,0.0,49152,528,0,16896,132,24,528,-1.0,67.0,34.0,1979.0,1979.0,989.0,-1.0,67.0,80,3350,5,9.0,1,1,4,320,294.0,2,1293.0
23,145,16,1,1.0,4,26.0,1.0,1,15.5,0,8192.0,48,40,0.0,0.0,49152,528,0,16896,132,24,528,-1.0,67.0,34.0,1979.0,1979.0,989.0,-1.0,67.0,80,3350,5,9.0,1,1,4,320,27.0,2,123.0
314,39,16,1,1.0,2,335.0,13.0,1,7.0,0,2048.0,32,32,0.0,0.0,32000,528,0,16896,132,24,528,-1.0,67.0,34.0,1979.0,1979.0,989.0,-1.0,67.0,80,3350,5,9.0,1,1,2,160,348.0,1,344.0
67,269,1,1,1.0,2,140.0,381.0,1,7.0,0,2048.0,32,32,0.0,0.0,32000,288,72,9216,72,96,288,-1.0,31.2,0.97,125.0,125.0,62.5,-1.0,-1.0,24,600,4,8.6,0,0,2,48,521.0,1,7595.0
846,93,64,1,1.0,2,140.0,6.0,1,7.0,0,2048.0,32,32,0.0,0.0,32000,528,0,16896,132,24,528,-1.0,67.0,34.0,1979.0,1979.0,989.0,-1.0,67.0,80,3350,5,9.0,1,1,2,160,146.0,1,321.0
301,14,64,1,1.0,1,109.0,31.0,0,3.0,1,512.0,32,24,128.0,32.0,32128,432,0,6912,108,160,432,-1.0,19.5,9.7,312.0,312.0,-1.0,156.0,19.5,40,1555,4,8.0,0,0,1,40,140.0,2,6562.0
833,36,64,1,1.0,2,563.0,8.0,1,15.5,0,8192.0,48,40,0.0,0.0,49152,432,0,6912,108,160,432,-1.0,19.5,9.7,312.0,312.0,-1.0,156.0,19.5,40,1555,4,8.0,0,0,2,80,571.0,2,1627.0
849,24,16,1,1.0,1,10.0,1.0,0,20.0,1,512.0,16,32,128.0,32.0,32128,528,0,16896,132,24,528,-1.0,67.0,34.0,1979.0,1979.0,989.0,-1.0,67.0,80,3350,5,9.0,1,1,1,80,11.0,0,554.0
285,144,4,1,1.0,2,100.0,27.0,1,7.0,0,2048.0,32,32,0.0,0.0,32000,528,0,16896,132,24,528,-1.0,67.0,34.0,1979.0,1979.0,989.0,-1.0,67.0,80,3350,5,9.0,1,1,2,160,127.0,1,426.0
832,45,4,1,1.0,2,15.0,1.0,1,13.0,0,2048.0,40,40,0.0,0.0,32000,432,0,6912,108,160,432,-1.0,19.5,9.7,312.0,312.0,-1.0,156.0,19.5,40,1555,4,8.0,0,0,2,80,16.0,1,85.0
748,10,128,1,1.0,4,182.0,14.0,1,7.0,0,2048.0,32,32,0.0,0.0,32000,528,0,16896,132,24,528,-1.0,67.0,34.0,1979.0,1979.0,989.0,-1.0,67.0,80,3350,5,9.0,1,1,4,320,196.0,1,1162.0
924,12,128,1,1.0,4,9.0,1.0,1,20.6,0,2048.0,64,44,0.0,0.0,50432,528,0,16896,132,24,528,-1.0,67.0,34.0,1979.0,1979.0,989.0,-1.0,67.0,80,3350,5,9.0,1,1,4,320,10.0,1,360.0
813,19,128,1,1.0,4,85.0,20.0,0,20.0,1,512.0,16,32,128.0,32.0,32128,528,0,16896,132,24,528,-1.0,67.0,34.0,1979.0,1979.0,989.0,-1.0,67.0,80,3350,5,9.0,1,1,4,320,105.0,0,5676.0
469,29,32,1,1.0,2,17.0,1.0,1,7.0,0,2048.0,32,32,0.0,0.0,32000,528,0,16896,132,24,528,-1.0,67.0,34.0,1979.0,1979.0,989.0,-1.0,67.0,80,3350,5,9.0,1,1,2,160,18.0,1,133.0
259,65,64,1,1.0,4,87.0,20.0,1,15.5,0,8192.0,48,40,0.0,0.0,49152,528,0,16896,132,24,528,-1.0,67.0,34.0,1979.0,1979.0,989.0,-1.0,67.0,80,3350,5,9.0,1,1,4,320,107.0,2,1098.0
869,12,32,1,1.0,2,244.0,12.0,1,15.5,0,8192.0,48,40,0.0,0.0,49152,432,0,6912,108,160,432,-1.0,19.5,9.7,312.0,312.0,-1.0,156.0,19.5,40,1555,4,8.0,0,0,2,80,256.0,2,734.0
77,19,64,1,1.0,1,92.0,20.0,1,13.0,0,2048.0,40,40,0.0,0.0,32000,528,0,16896,132,24,528,-1.0,67.0,34.0,1979.0,1979.0,989.0,-1.0,67.0,80,3350,5,9.0,1,1,1,80,112.0,1,3248.0
824,188,8,1,1.0,4,58.0,4.0,1,7.0,0,2048.0,32,32,0.0,0.0,32000,528,0,16896,132,24,528,-1.0,67.0,34.0,1979.0,1979.0,989.0,-1.0,67.0,80,3350,5,9.0,1,1,4,320,62.0,1,163.0
464,20,32,1,1.0,1,12.0,1.0,1,7.0,0,2048.0,32,32,0.0,0.0,32000,288,72,9216,72,96,288,-1.0,31.2,0.97,125.0,125.0,62.5,-1.0,-1.0,24,600,4,8.6,0,0,1,24,13.0,1,1354.0
668,79,64,1,1.0,4,109.0,6.0,0,3.0,1,512.0,32,24,128.0,32.0,32128,528,0,16896,132,24,528,-1.0,67.0,34.0,1979.0,1979.0,989.0,-1.0,67.0,80,3350,5,9.0,1,1,4,320,115.0,2,659.0
668,121,8,1,1.0,2,109.0,6.0,0,3.0,1,512.0,32,24,128.0,32.0,32128,288,72,9216,72,96,288,-1.0,31.2,0.97,125.0,125.0,62.5,-1.0,-1.0,24,600,4,8.6,0,0,2,48,115.0,2,409.0
567,3,128,1,1.0,4,90.0,20.0,1,7.0,0,2048.0,32,32,0.0,0.0,32000,432,0,6912,108,160,432,-1.0,19.5,9.7,312.0,312.0,-1.0,156.0,19.5,40,1555,4,8.0,0,0,4,160,110.0,1,4036.0
168,17,128,1,1.0,4,286.0,381.0,1,13.0,0,2048.0,40,40,0.0,0.0,32000,528,0,16896,132,24,528,-1.0,67.0,34.0,1979.0,1979.0,989.0,-1.0,67.0,80,3350,5,9.0,1,1,4,320,667.0,1,36544.0
491,89,64,1,1.0,4,14.0,1.0,1,7.0,0,2048.0,32,32,0.0,0.0,32000,528,0,16896,132,24,528,-1.0,67.0,34.0,1979.0,1979.0,989.0,-1.0,67.0,80,3350,5,9.0,1,1,4,320,15.0,1,226.0
816,35,8,1,1.0,4,182.0,4.0,0,3.0,1,512.0,32,24,128.0,32.0,32128,320,40,2560,40,64,160,65.0,8.1,0.25,-1.0,-1.0,-1.0,-1.0,-1.0,16,300,3,7.5,0,0,4,64,186.0,2,435.0
580,167,16,1,1.0,2,88.0,20.0,1,7.0,0,2048.0,32,32,0.0,0.0,32000,528,0,16896,132,24,528,-1.0,67.0,34.0,1979.0,1979.0,989.0,-1.0,67.0,80,3350,5,9.0,1,1,2,160,108.0,1,468.0
189,81,4,1,1.0,1,88.0,20.0,0,3.0,1,512.0,32,24,128.0,32.0,32128,432,0,6912,108,160,432,-1.0,19.5,9.7,312.0,312.0,-1.0,156.0,19.5,40,1555,4,8.0,0,0,1,40,108.0,2,669.0
697,157,8,1,1.0,4,123.0,10.0,1,13.0,0,2048.0,40,40,0.0,0.0,32000,528,0,16896,132,24,528,-1.0,67.0,34.0,1979.0,1979.0,989.0,-1.0,67.0,80,3350,5,9.0,1,1,4,320,133.0,1,212.0
219,71,2,1,1.0,4,90.0,20.0,0,3.0,1,512.0,32,24,128.0,32.0,32128,320,40,2560,40,64,160,65.0,8.1,0.25,-1.0,-1.0,-1.0,-1.0,-1.0,16,300,3,7.5,0,0,4,64,110.0,2,772.0
690,63,64,1,1.0,4,39.0,1.0,1,13.0,0,2048.0,40,40,0.0,0.0,32000,528,0,16896,132,24,528,-1.0,67.0,34.0,1979.0,1979.0,989.0,-1.0,67.0,80,3350,5,9.0,1,1,4,320,40.0,1,338.0
925,37,64,1,1.0,4,87.0,20.0,0,11.0,1,2048.0,64,24,128.0,32.0,32128,528,0,16896,132,24,528,-1.0,67.0,34.0,1979.0,1979.0,989.0,-1.0,67.0,80,3350,5,9.0,1,1,4,320,107.0,2,2568.0
466,63,16,1,1.0,2,457.0,20.0,0,20.0,1,512.0,16,32,128.0,32.0,32128,528,0,16896,132,24,528,-1.0,67.0,34.0,1979.0,1979.0,989.0,-1.0,67.0,80,3350,5,9.0,1,1,2,160,477.0,0,957.0
413,41,4,1,1.0,1,244.0,50.0,0,16.0,0,2048.0,24,34,0.0,0.0,51200,528,0,16896,132,24,528,-1.0,67.0,34.0,1979.0,1979.0,989.0,-1.0,67.0,80,3350,5,9.0,1,1,1,80,294.0,2,1529.0
581,7,128,1,1.0,1,47.0,20.0,1,20.6,0,2048.0,64,44,0.0,0.0,50432,528,0,16896,132,24,528,-1.0,67.0,34.0,1979.0,1979.0,989.0,-1.0,67.0,80,3350,5,9.0,1,1,1,80,67.0,1,4564.0
32,44,128,1,1.0,1,140.0,6.0,1,7.0,0,2048.0,32,32,0.0,0.0,32000,528,0,16896,132,24,528,-1.0,67.0,34.0,1979.0,1979.0,989.0,-1.0,67.0,80,3350,5,9.0,1,1,1,80,146.0,1,1430.0
611,50,32,1,1.0,2,14.0,1.0,1,13.0,0,2048.0,40,40,0.0,0.0,32000,288,72,9216,72,96,288,-1.0,31.2,0.97,125.0,125.0,62.5,-1.0,-1.0,24,600,4,8.6,0,0,2,48,15.0,1,617.0
145,41,64,1,1.0,4,161.0,9.0,0,20.0,1,512.0,16,32,128.0,32.0,32128,528,0,16896,132,24,528,-1.0,67.0,34.0,1979.0,1979.0,989.0,-1.0,67.0,80,3350,5,9.0,1,1,4,320,170.0,0,1321.0
849,6,64,1,1.0,4,10.0,1.0,1,15.5,0,8192.0,48,40,0.0,0.0,49152,320,40,2560,40,64,160,65.0,8.1,0.25,-1.0,-1.0,-1.0,-1.0,-1.0,16,300,3,7.5,0,0,4,64,11.0,2,2052.0
624,8,64,1,1.0,2,563.0,119.0,0,11.0,1,2048.0,64,24,128.0,32.0,32128,528,0,16896,132,24,528,-1.0,67.0,34.0,1979.0,1979.0,989.0,-1.0,67.0,80,3350,5,9.0,1,1,2,160,682.0,2,14667.0
831,59,8,1,1.0,2,11.0,1.0,1,13.0,0,2048.0,40,40,0.0,0.0,32000,528,0,16896,132,24,528,-1.0,67.0,34.0,1979.0,1979.0,989.0,-1.0,67.0,80,3350,5,9.0,1,1,2,160,12.0,1,181.0
163,159,32,1,1.0,2,67.0,6.0,1,20.6,0,2048.0,64,44,0.0,0.0,50432,528,0,16896,132,24,528,-1.0,67.0,34.0,1979.0,1979.0,989.0,-1.0,67.0,80,3350,5,9.0,1,1,2,160,73.0,1,415.0
465,15,128,1,1.0,1,364.0,3.0,0,3.0,1,512.0,32,24,128.0,32.0,32128,528,0,16896,132,24,528,-1.0,67.0,34.0,1979.0,1979.0,989.0,-1.0,67.0,80,3350,5,9.0,1,1,1,80,367.0,2,1586.0
141,2,32,1,1.0,1,89.0,20.0,0,3.0,1,512.0,32,24,128.0,32.0,32128,320,40,2560,40,64,160,65.0,8.1,0.25,-1.0,-1.0,-1.0,-1.0,-1.0,16,300,3,7.5,0,0,1,16,109.0,2,3651.0
6,112,16,1,1.0,4,100.0,29.0,1,13.0,0,2048.0,40,40,0.0,0.0,32000,432,0,6912,108,160,432,-1.0,19.5,9.7,312.0,312.0,-1.0,156.0,19.5,40,1555,4,8.0,0,0,4,160,129.0,1,1466.0
832,90,2,1,1.0,1,15.0,1.0,0,16.0,0,2048.0,24,34,0.0,0.0,51200,528,0,16896,132,24,528,-1.0,67.0,34.0,1979.0,1979.0,989.0,-1.0,67.0,80,3350,5,9.0,1,1,1,80,16.0,2,53.0
249,374,4,1,1.0,4,874.0,5.0,1,7.0,0,2048.0,32,32,0.0,0.0,32000,528,0,16896,132,24,528,-1.0,67.0,34.0,1979.0,1979.0,989.0,-1.0,67.0,80,3350,5,9.0,1,1,4,320,879.0,1,81.0
512,65,32,1,1.0,2,11.0,1.0,1,7.0,0,2048.0,32,32,0.0,0.0,32000,528,0,16896,132,24,528,-1.0,67.0,34.0,1979.0,1979.0,989.0,-1.0,67.0,80,3350,5,9.0,1,1,2,160,12.0,1,181.0
271,127,16,1,1.0,4,87.0,20.0,1,7.0,0,2048.0,32,32,0.0,0.0,32000,528,0,16896,132,24,528,-1.0,67.0,34.0,1979.0,1979.0,989.0,-1.0,67.0,80,3350,5,9.0,1,1,4,320,107.0,1,420.0
697,152,16,1,1.0,1,123.0,10.0,0,3.0,1,512.0,32,24,128.0,32.0,32128,528,0,16896,132,24,528,-1.0,67.0,34.0,1979.0,1979.0,989.0,-1.0,67.0,80,3350,5,9.0,1,1,1,80,133.0,2,419.0
