umap_x,umap_y,tsne_x,tsne_y,median_nttft,median_nttft_oof_pred,median_nttft_resid
11.738142,2.1825147,-29.61487,6.669815,6.102272727272728,9.423155809001752,-3.320883081729024
30.804956,9.934414,23.78524,-1.2492076,1.441860465116279,1.4939986130500618,-0.0521381479337828
30.863262,9.986847,23.785126,-1.2492099,1.728342245989305,1.6038220236916525,0.12452022229765247
30.791769,9.940212,23.785088,-1.2493279,2.87,2.4943992707230054,0.3756007292769947
30.83812,9.958773,23.784893,-1.2493075,4.8,4.19966445960985,0.6003355403901498
30.9528,10.033574,23.784641,-1.2495662,7.657502443792767,7.241223452170248,0.41627899162251936
30.983717,10.065711,23.784042,-1.2500818,13.83529411764706,13.619517207028,0.21577691061905924
30.86093,9.976122,23.78362,-1.2523128,26.29634888438133,35.325948711379844,-9.029599826998513
30.905308,10.013111,23.783178,-1.2644007,53.328886976477335,63.924003502192654,-10.59511652571532
-16.890131,-19.718555,-5.099728,4.68302,0.5633523103402622,0.5945425003652347,-0.031190190024972475
-16.960861,-19.6859,-5.099734,4.6830244,0.6144578313253012,0.6527503588053574,-0.03829252748005618
-16.905313,-19.642256,-5.09972,4.6829786,1.2294117647058824,1.2833799890534072,-0.053968224347524796
-17.002249,-19.76609,-5.09974,4.6829996,2.509283819628647,3.3650088381719034,-0.8557250185432563
-16.991316,-19.535686,-5.099781,4.6830964,11.107142857142858,12.730283325436003,-1.6231404682931458
-16.919779,-19.693962,-5.0994253,4.683183,37.66203703703704,38.36302883691925,-0.7009917998822104
-16.996021,-19.577076,-5.0985355,4.684035,91.57798165137616,89.34369200242396,2.234289648952199
-17.030624,-19.702734,-5.095817,4.685667,174.41146788990827,180.72302815437715,-6.311560264468881
-17.10013,-19.284721,-15.275603,-2.6025782,0.4545454545454545,0.4741933320641681,-0.019647877518713608
-17.049469,-19.308096,-15.274811,-2.6026092,0.5460191981931113,0.6334141185328767,-0.08739492033976537
-17.068544,-19.297117,-15.275227,-2.6025777,0.7727272727272727,1.1291007812853395,-0.3563735085580668
-17.028934,-19.284986,-15.275558,-2.6025443,1.1423351990049753,1.6207833929248587,-0.47844819391988347
-16.995916,-19.48167,-15.2755,-2.6028965,2.3404255319148937,6.13711097402474,-3.796685442109846
-17.090914,-19.297815,-15.275854,-2.6035645,5.08,18.047031867633574,-12.967031867633574
-17.106674,-19.248714,-15.27649,-2.6040864,13.863636363636363,37.154858273409324,-23.29122190977296
-17.134718,-19.261269,-15.279178,-2.6061673,54.26436781609196,81.75512421459808,-27.49075639850612
-2.4525292,-13.044935,6.380384,11.224552,0.6,0.6664804869321135,-0.0664804869321135
-2.4405544,-13.0512905,6.38483,11.243743,0.6781609195402298,0.7276210972968716,-0.0494601777566418
-2.4714074,-13.02656,6.3917804,11.283925,1.1139240506329111,1.6334232850879369,-0.5194992344550258
-2.4881012,-13.013455,6.397614,11.364408,2.044323580895224,3.643453371519196,-1.599129790623972
-2.4196274,-13.0771265,6.376538,11.49212,4.641025641025641,9.950565248087734,-5.309539607062093
-2.4188437,-13.080437,6.310455,11.664881,20.257530120481928,37.48387743198182,-17.22634731149989
-2.4255726,-13.086736,6.217265,11.933831,55.060344827586206,101.22794375019406,-46.16759892260785
-2.5997982,-12.937814,6.072237,12.3938,123.39067828723002,193.61562115276777,-70.22494286553776
-3.6538596,-12.473019,1.3003378,7.4167295,0.5847701149425287,0.6777863735237648,-0.09301625858123608
-3.5950906,-12.515247,1.3037878,7.410755,0.6666666666666666,0.7586272797684016,-0.09196061310173498
-3.6153293,-12.504256,1.3111806,7.3998594,1.1914893617021276,1.443810471572939,-0.25232110987081136
-3.5546129,-12.574566,1.3279576,7.3777795,2.737931823381377,2.651976688388109,0.0859551349932679
-3.5970833,-12.53201,1.3768018,7.3326774,8.714285714285714,4.601971740568269,4.112313973717445
-3.5543878,-12.561714,1.5198001,7.22393,25.41860465116279,12.523257756313301,12.89534689484949
-3.4661696,-12.63545,1.8058034,6.9852133,62.70605581127733,48.217074814789264,14.488980996488067
-3.301888,-12.774474,2.2496076,6.5216928,137.7230459770115,102.47595640099418,35.24708957601733
-17.32775,-12.985485,-19.701628,-6.9593387,0.4386288998357964,0.4848894354858324,-0.04626053565003602
-17.340624,-13.000069,-19.694355,-6.951138,0.5357142857142857,0.5837423656973431,-0.04802807998305736
-17.306738,-12.966086,-19.679358,-6.9339943,0.96875,1.1222816255913652,-0.15353162559136524
-17.346241,-13.002152,-19.651283,-6.900834,1.3333333333333333,1.5910124783545936,-0.2576791450212603
-17.345335,-13.002512,-19.613838,-6.8422704,2.0773504273504275,2.6650525508732374,-0.5877021235228099
-17.321022,-12.979795,-19.592628,-6.7316003,3.945271779597915,4.567765617259952,-0.622493837662037
-17.251295,-12.926076,-19.650633,-6.4670897,8.579569892473117,11.628815124364476,-3.0492452318913585
-17.114147,-12.836721,-19.773634,-5.9131346,20.0,25.97837441213648,-5.978374412136478
0.01071675,-13.2519,11.844198,14.076043,0.7857142857142857,0.881464085713838,-0.09574979999955235
-0.0049976124,-13.248838,11.842288,14.096168,0.8571055381400209,0.880839320322878,-0.023733782182857155
-0.014794014,-13.2213125,11.840341,14.141596,1.924886394012296,1.8803688118111683,0.04451758220112767
-0.013413096,-13.196318,11.835267,14.23877,6.483870967741935,3.3726166479704274,3.1112543197715077
0.0091873845,-13.190285,11.849857,14.385495,26.141176470588235,9.246874753848726,16.89430171673951
0.0011853934,-13.154394,11.892717,14.561979,72.81162790697674,32.35795042331638,40.45367748366036
-0.048806496,-13.099872,11.963568,14.842934,157.94908424908425,82.97396785065554,74.97511639842871
0.105204515,-13.437284,12.090136,15.307594,305.30997404523544,159.95591075492007,145.35406329031537
-7.83563,7.1871305,6.358915,25.788431,0.6369241672572643,0.8299033957232393,-0.19297922846597504
-7.7878647,7.1801867,6.37229,25.764828,0.6704545454545454,0.828882610259895,-0.15842806480534954
-7.784673,7.154765,6.401332,25.70548,1.411437908496732,1.680008885136377,-0.26857097663964513
-7.8797755,7.119593,6.452669,25.59362,3.170289855072464,4.159919728984534,-0.9896298739120706
