umap_x,umap_y,tsne_x,tsne_y,throughput,throughput_oof_pred,throughput_resid
-2.6381814,-12.908478,6.0191092,12.390391,244.85,228.21612500000003,16.63387499999996
-3.6400523,-12.505363,1.0230268,6.783965,34.375,38.97708333333333,-4.602083333333333
-3.6643157,-12.475444,1.027818,6.7798514,56.09166666666667,61.54008333333331,-5.448416666666638
-3.7091558,-12.432804,1.0380969,6.772411,92.74166666666666,99.67662499999999,-6.934958333333327
-3.6959975,-12.446471,1.0598311,6.7577577,159.225,159.01387500000027,0.21112499999972556
-3.7049546,-12.455051,1.1130521,6.7248783,273.7416666666667,364.9441249999997,-91.20245833333303
-3.547635,-12.567491,1.2549231,6.650807,395.6333333333333,413.4436666666664,-17.810333333333062
-3.3957622,-12.725886,1.5704056,6.4920235,449.69166666666666,399.83970833333274,49.851958333333926
-3.300816,-12.78556,2.0812564,6.196649,435.2083333333333,421.54070833333265,13.667625000000669
-17.15475,-12.833952,-19.275318,-7.5458994,51.79166666666666,61.608291666666695,-9.816625000000037
-17.20016,-12.878273,-19.273031,-7.5410914,74.75,83.09804166666672,-8.348041666666717
-17.113846,-12.798643,-19.268764,-7.5316195,127.93333333333334,137.2508750000002,-9.31754166666687
-17.149035,-12.829792,-19.261854,-7.5138702,225.575,238.9132500000004,-13.338250000000414
-17.242275,-12.917058,-19.254261,-7.478647,397.6833333333333,479.3299166666669,-81.64658333333364
-17.14406,-12.82848,-19.249924,-7.406138,587.6333333333333,527.5287916666663,60.104541666667046
-17.053516,-12.770393,-19.27308,-7.186099,715.7833333333333,636.5485416666663,79.23479166666698
-17.059519,-12.793591,-19.738829,-5.982528,735.1166666666667,707.3461250000005,27.77054166666619
0.0026052075,-13.25399,12.29245,13.937255,33.19166666666667,33.032499999999985,0.15916666666668533
-0.028439125,-13.209246,12.294147,13.952323,54.15,52.07079166666668,2.0792083333333196
0.019705841,-13.248017,12.300907,13.990941,84.39166666666667,82.39512500000009,1.9965416666665732
-0.00841706,-13.246117,12.315598,14.134438,124.10833333333332,121.66395833333353,2.444374999999795
0.013466421,-13.249639,12.336738,14.355122,134.525,133.91545833333362,0.609541666666388
-0.04582784,-13.190954,12.345622,14.5475235,130.34166666666667,139.5340416666671,-9.192375000000425
-0.04714395,-13.152501,12.349111,14.835353,117.25833333333334,134.25720833333355,-16.99887500000021
-0.04343841,-13.235396,12.371291,15.323317,107.15833333333332,105.20379166666685,1.954541666666472
-7.844009,7.259455,5.912312,25.805683,29.90833333333333,33.3281666666667,-3.419833333333365
-7.7497263,7.132965,5.915616,25.790615,49.333333333333336,56.49995833333318,-7.166624999999847
-7.809873,7.1809306,5.923819,25.755703,82.6,91.77587499999998,-9.17587499999999
